danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.715,0.62,-6.005,0.0484,0.417,0.0,0.0822,0.172,97.95,2dHHgzDwk4BJdRwy9uXhTO,221520
0.783,0.729,-3.549,0.0691,0.0492,0.000272,0.1,0.58,167.968,4FAKtPVycI4DxoOHC01YqD,216148
0.561,0.965,-3.673,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,4uUG5RXrOk84mYEfFvj3cK,175238
0.835,0.679,-5.329,0.0364,0.583,1.98e-06,0.218,0.85,124.98,5ww2BF9slyYgNOk37BlC4u,162638
0.538,0.742,-5.355,0.114,0.138,4.67e-05,0.0934,0.25,96.107,5mHdCZtVyb4DcJw8799hZp,272373
0.801,0.806,-5.206,0.0381,0.382,0.000669,0.114,0.802,106.999,0WtM2NBVQNNJLh6scP13H8,239318
0.637,0.643,-6.571,0.0519,0.13,1.8e-06,0.142,0.533,97.008,0V3wPSX9ygBnCm8psDIegu,200690
0.586,0.525,-7.163,0.0615,0.111,0.0,0.134,0.508,133.629,2LBqCSwhJGcFQeTHMVGwy3,260253
0.574,0.469,-8.209,0.0254,0.534,9.21e-05,0.128,0.288,132.023,78Sw5GDo6AlGwTwanjXbGh,242485
0.804,0.771,-4.067,0.0433,0.357,3.07e-06,0.108,0.739,126.956,65FftemJ1DbbZ45DUfHJXE,212253
0.887,0.234,-14.52,0.178,0.111,0.67,0.13,0.197,140.02,2mnXxnrX5vCGolNkaFvVeM,196800
0.901,0.589,-6.713,0.289,0.00302,0.000237,0.0992,0.399,98.002,1zsPaEkglFvxjAhrM8yhpr,196600
0.515,0.593,-4.801,0.0322,0.653,0.162,0.25,0.153,94.467,5odlY52u43F5BjByhxg7wg,209260
0.697,0.802,-6.412,0.0456,0.0988,3.55e-05,0.0614,0.822,139.951,4fYte8ZvTK14NEhAOZocBi,148120
0.442,0.538,-8.55,0.0451,0.717,2.95e-05,0.09,0.139,122.758,7jtQIBanIiJOMS6RyCx6jZ,244360
0.621,0.782,-5.548,0.044,0.0125,0.033,0.23,0.55,128.033,2tTmW7RDtMQtBk7m2rYeSw,198938
0.684,0.607,-8.127,0.1,0.0267,0.000307,0.191,0.498,81.001,0JXXNGljqupsJaZsgSbMZV,195373
0.954,0.516,-5.817,0.16,0.03,7.54e-06,0.0504,0.624,105.001,6UN73IYd0hZxLi8wFPMQij,139560
0.551,0.55,-5.339,0.0286,0.777,0.0,0.202,0.342,101.19,1Y3LN4zO1Edc2EluIoSPJN,176440
0.814,0.641,-5.957,0.111,0.027,0.0,0.0993,0.183,133.854,3r8RuvgbX9s7ammBn07D3W,185507
0.416,0.248,-14.62,0.14,0.647,0.427,0.113,0.134,161.667,1wTopxO5eQBpxrBXPSbsUn,433916
0.784,0.826,-6.34,0.0538,0.0965,7.09e-05,0.123,0.893,138.078,2mpoNBkngUEwnaKoBhZ0vl,184066
0.486,0.545,-7.924,0.0336,0.0652,0.00474,0.0642,0.0385,150.187,4FyesJzVpA39hbYvcseO2d,123891
0.464,0.417,-9.345,0.0256,0.136,0.022,0.0974,0.479,67.528,5XeFesFbtLpXzIVDNQP22n,183956
0.772,0.73,-6.657,0.0972,0.152,0.000107,0.274,0.786,136.175,1lRtH4FszTrwwlK5gTSbXO,174943
0.559,0.551,-7.231,0.132,0.141,0.0,0.11,0.392,143.008,4iZ4pt7kvcaH6Yo8UoZ4s2,201800
0.734,0.766,-4.485,0.0383,0.025,0.00138,0.108,0.6,127.986,1zv3WFUbZ5vPxFq9I2jAU1,215227
0.838,0.525,-3.562,0.0665,0.345,1.92e-06,0.0771,0.884,144.981,0QHEIqNKsMoOY5urbzN48u,134256
0.637,0.678,-3.798,0.266,0.209,0.0,0.156,0.254,84.039,561jH07mF1jHuk7KlaeF0s,250760
0.679,0.587,-7.015,0.276,0.141,6.35e-06,0.137,0.486,186.003,7MXVkk9YMctZqd1Srtv4MB,230453
0.772,0.75,-3.67,0.0455,0.0201,0.0,0.074,0.587,114.061,54ipXppHLA8U4yqpOFTUhr,165265
0.561,0.52,-9.342,0.244,0.0503,1.86e-06,0.355,0.424,153.15,1bDbXMyjaUIooNwFE9wn0N,239360
0.865,0.573,-5.501,0.0678,0.0863,0.0,0.305,0.563,94.999,2CeKVsFFXG4QzA415QygGb,155960
0.526,0.606,-5.3,0.259,0.152,2.36e-06,0.194,0.492,116.622,0vjeOZ3Ft5jvAi9SBFJm1j,182667
0.517,0.675,-5.382,0.0357,0.459,0.0,0.151,0.518,203.853,59uQI0PADDKeE6UZDTJEe8,163855
0.571,0.544,-10.613,0.0299,0.453,0.00805,0.322,0.216,132.052,1xK59OXxi2TAAAbmZK0kBL,132631
0.583,0.829,-4.603,0.134,0.00864,0.0,0.0426,0.575,174.028,2yPoXCs7BSIUrucMdK5PzV,275987
0.911,0.712,-5.105,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,6Sq7ltF9Qa7SNFBsV5Cogx,178567
0.529,0.602,-4.629,0.0458,0.299,0.0,0.0716,0.756,157.643,0IKeDy5bT9G0bA7ZixRT4A,271862
0.805,0.767,-5.612,0.0349,0.748,1.66e-05,0.35,0.97,135.06,1jHgfC8T5KxUyC5Ldw6lk9,142152
0.78,0.689,-5.668,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,1xzi1Jcr7mEi9K2RfzLOqS,225389
0.793,0.78,-4.247,0.249,0.341,0.0,0.111,0.576,178.046,3Zyk5Vd9WNPNVWxvb0EZTk,203360
0.612,0.807,-2.81,0.0336,0.0495,0.0177,0.101,0.398,124.053,2QjOHCTQ1Jl3zawyYOpxh6,240400
0.62,0.409,-10.146,0.0282,0.77,0.0542,0.105,0.582,113.946,3iBgrkexCzVuPy4O9vx7Mf,135067
0.589,0.472,-8.749,0.0502,0.614,0.0,0.505,0.898,67.196,2EjXfH91m7f8HiJN1yQg97,126267
0.319,0.21,-15.231,0.0341,0.92,8.06e-05,0.138,0.209,78.696,4PS1e8f2LvuTFgUs1Cn3ON,192160
0.451,0.24,-14.014,0.0351,0.912,2.45e-06,0.175,0.701,134.009,2uFaJJtFpPDc5Pa95XzTvg,117147
0.683,0.375,-13.056,0.0303,0.579,0.0,0.076,0.888,140.467,77khP2fIVhSW23NwxrRluh,135533
0.325,0.759,-7.146,0.053,0.395,0.000362,0.0773,0.36,126.627,46pF1zFimM582ss1PrMy68,166453
0.226,0.202,-16.222,0.0333,0.907,5.55e-05,0.387,0.186,94.208,3XsaSIPWvM61RIFfeb0BBR,183613
0.513,0.831,-9.004,0.0383,0.55,0.0,0.336,0.963,148.837,0oPdaY4dXtc3ZsaG17V972,182067
0.24,0.598,-8.435,0.0369,0.766,0.0,0.117,0.776,201.629,5hslUAKq9I9CG2bAulFkHN,151933
0.156,0.184,-14.82,0.0393,0.97,0.00458,0.26,0.107,180.887,030mot3ZKR3oskfMsqDB2R,162333
0.754,0.424,-8.463,0.0363,0.643,0.0,0.0652,0.806,119.705,7vQbuQcyTflfCIOu3Uzzya,130973
0.724,0.276,-12.25,0.0599,0.76,0.0,0.116,0.718,112.874,2pXpURmn6zC5ZYDMms6fwa,155933
0.853,0.338,-9.124,0.0491,0.832,0.00602,0.135,0.927,113.881,5P8Xvy5tzhmfyfA6GplQ8h,155467
0.512,0.339,-13.119,0.0498,0.727,0.0,0.0977,0.951,174.609,4HEOgBHRCExyYVeTyrXsnL,120693
0.704,0.103,-15.056,0.0607,0.897,0.0,0.192,0.468,84.475,1vZKP9XURuqMp1SpXGnoyb,206507
0.517,0.484,-10.93,0.318,0.952,0.0075,0.129,0.42,141.914,4qP2V09IpTct5A1ZSnr1zh,315707
0.5,0.224,-12.431,0.0935,0.646,0.0,0.284,0.62,202.481,04vLj9QUXoKdRlsp3gkURo,175333
0.529,0.772,-7.013,0.0287,0.403,2.21e-06,0.316,0.853,91.751,5ASM6Qjiav2xPe7gRkQMsQ,181267
0.834,0.371,-11.99,0.0358,0.799,0.0,0.275,0.976,96.628,25leEEaz1gIpp7o21Fqyjo,150267
0.487,0.759,-8.093,0.0408,0.604,0.0,0.185,0.447,122.306,12YAgUbl6Uk9E7fzopF4Ji,146080
0.546,0.655,-7.015,0.0456,0.464,0.0,0.0791,0.961,129.385,75dfH68JDisE8dDaD4KlVY,130680
0.31,0.302,-14.485,0.0356,0.908,0.486,0.159,0.315,123.534,0jXjTHqZVXhQSGUAvUbCvU,223453
0.466,0.213,-12.009,0.0448,0.984,9.58e-05,0.428,0.693,97.075,6Uekkm0MOVT4WznQy0ktVR,137267
0.566,0.468,-9.575,0.116,0.677,2.49e-05,0.259,0.718,149.328,2QWKbE6GpWhRtlbRwcP7g8,176800
0.316,0.78,-6.988,0.0517,0.748,2.18e-05,0.317,0.653,154.636,7GNsHkiYPcQQjvhTiILFUL,143133
0.612,0.289,-11.568,0.0421,0.599,0.00266,0.0561,0.466,183.18,3QIoEi8Enr9uHffwInGIsC,177440
0.684,0.437,-10.522,0.0491,0.742,1.58e-05,0.224,0.964,107.607,0rHToGels2lt8Y0mCYoF90,68760
0.672,0.355,-7.645,0.06,0.493,3.97e-05,0.156,0.79,141.487,7azp0ySqPkkXHi9M9aeg3T,162333
0.634,0.645,-9.2,0.0376,0.292,0.0,0.246,0.677,93.047,38xhBO2AKrJnjdjVnhJES6,231173
0.367,0.122,-21.34,0.0319,0.984,4.37e-05,0.172,0.104,75.265,3bMfUUpzUzqWp9II00yRhE,163093
0.382,0.879,-7.584,0.0642,0.228,0.0,0.408,0.559,143.741,7n5m8nDAnyXo81tr4B3Bcw,136307
0.308,0.381,-11.143,0.0302,0.763,0.0,0.0649,0.597,185.319,11Z7sdkpC5IaaydoIvDn74,121987
0.465,0.27,-16.661,0.0425,0.9,0.00104,0.145,0.58,94.518,3QiAAp20rPC3dcAtKtMaqQ,129173
0.566,0.246,-15.499,0.0276,0.813,1.48e-06,0.195,0.412,101.529,5aDoUmxBsbdpS16alksb5Z,165667
0.339,0.205,-15.315,0.0303,0.842,0.0,0.101,0.166,81.586,0z5HSQGWgnjdNvwbOmhB2w,186973
0.505,0.451,-10.193,0.0329,0.727,0.0,0.233,0.744,74.347,3sDdyBHQ60Cs1opmIyRvhp,156867
0.343,0.136,-15.142,0.0385,0.749,0.0,0.261,0.59,70.937,7ehhnVu3JUWMaSJzY1zC4k,182667
0.532,0.401,-10.629,0.0525,0.869,0.0,0.222,0.45,143.823,2GapxG7BxK55ihQRAlR39e,178293
0.646,0.204,-11.957,0.0565,0.826,0.0,0.312,0.688,140.281,6YeDjSHCDmJKgU8foiaruL,154640
0.583,0.191,-15.938,0.0404,0.908,0.00824,0.126,0.342,123.303,4YhY2qHdBmSX33uj8ms0oq,309387
0.67,0.275,-12.755,0.0385,0.671,0.0,0.199,0.806,152.649,47otoIkhx3fkdivEXL5OB6,130027
0.266,0.217,-11.745,0.0326,0.635,7.76e-06,0.268,0.196,112.046,0H1zX27yxoDrsrQA1hk5Uq,141147
0.681,0.715,-10.609,0.0912,0.812,9.43e-06,0.0777,0.957,152.132,2pnPe4pJtq7689i5ydzvJJ,165733
0.46,0.481,-10.396,0.0438,0.686,0.0,0.191,0.633,138.769,7qLTpTd1Txpo8Vd84yci7u,196907
0.23,0.233,-10.745,0.0286,0.915,0.0,0.265,0.352,80.73,1DvjCIefxg1YsdG3ETROph,187000
0.636,0.165,-14.261,0.0328,0.885,4.82e-05,0.0502,0.505,112.777,0pAT3JUEjIiqUkwxE0vbBQ,180040
0.379,0.104,-18.076,0.0363,0.953,0.017,0.116,0.386,91.717,4Fpd1N7fcbRLnHbsk5D4Ye,177360
0.381,0.37,-15.948,0.0391,0.804,0.247,0.14,0.814,81.06,33EcmYsTQVIGRGnGPOfTwu,184440
0.274,0.164,-15.755,0.0301,0.91,3.52e-06,0.0961,0.236,81.332,07grjb29wSIEwP4xKtZUjH,139467
0.469,0.196,-16.093,0.0571,0.882,0.0,0.0513,0.537,130.036,4MrfQL4TYQXJBlZYpAHTuE,143733
0.24,0.0967,-15.167,0.0336,0.707,8.44e-05,0.367,0.178,84.759,1fjOitI0vZ41P63p1MQLcc,177027
0.553,0.337,-10.334,0.03,0.818,0.0,0.113,0.662,101.918,1VuAamHM7P3VQQEXYGG3Uu,84987
0.621,0.147,-11.111,0.0374,0.821,0.0,0.0754,0.346,110.62,53cumdNGYE6NFmGL0zHvx7,137547
0.345,0.253,-10.555,0.0404,0.983,2.91e-06,0.137,0.249,138.079,19NdiithlwC8EfytiHVk7a,212107
0.17,0.158,-17.011,0.0353,0.947,0.00106,0.0844,0.134,85.174,07QfuFPazJYuzRtcWW0U2y,201040
0.206,0.253,-12.639,0.033,0.981,0.00418,0.295,0.432,165.234,04DYwFIKeq2Bkn9aqSI9PC,190440
0.499,0.456,-11.528,0.4,0.753,0.0,0.861,0.94,205.882,5aJP0MZjb8LtPAT5WicCZm,103747
0.573,0.246,-11.543,0.105,0.944,0.0,0.126,0.695,95.413,1Kcy7qSbf6un30zIkxGVew,98267
0.583,0.712,-8.222,0.0538,0.263,1.02e-06,0.817,0.614,128.897,15sxLiiChE5dCW3Y756oas,181267
0.571,0.0982,-14.34,0.0425,0.949,1.71e-06,0.109,0.0857,74.271,2VsCE6ui7N4IRzGIGT7Di8,207253
0.514,0.635,-4.622,0.0694,0.662,0.0,0.204,0.715,110.561,1KIJSvzRZzo8ehDTPOXKru,191440
0.336,0.194,-15.1,0.0322,0.986,0.00259,0.067,0.192,106.325,6OJdXv1Q5OdLgYolFEunJ4,200960
0.771,0.158,-10.374,0.0621,0.895,0.0,0.144,0.504,130.094,4xXMJbzVQSCyprr4PG5sBj,151333
0.233,0.139,-15.086,0.0403,0.898,0.0,0.116,0.242,79.948,6G7QhTqDsP5vIdLQTYXXOU,181773
0.704,0.551,-5.479,0.153,0.753,0.0,0.2,0.667,123.341,0SD2UtunDGrX7OIElVr87B,160640
0.641,0.413,-5.624,0.0435,0.926,0.0,0.191,0.834,143.522,0cAhE2iDJApegDnVRx6fCK,203746
0.323,0.0114,-38.855,0.0343,0.893,0.652,0.171,0.134,112.378,3C4JNyv2NAT72xm0cDKl0v,141373
0.283,0.243,-15.178,0.0316,0.964,0.000381,0.341,0.338,86.799,4BgkhT5HythXhIBqU2WvhX,186067
0.32,0.283,-14.078,0.0365,0.922,0.000305,0.145,0.431,79.716,0si9tjG0DZWkgydIyJBM0N,127333
0.449,0.0376,-17.733,0.0408,0.986,0.00681,0.112,0.195,125.397,2aQkTUbJUHk3F6nMipZLbz,290640
0.663,0.109,-18.046,0.0461,0.881,2.18e-06,0.444,0.527,121.769,2Vfm43BaQcTY55P6R9WvRe,159667
0.514,0.287,-13.971,0.0352,0.672,4.41e-06,0.0677,0.834,184.356,1PrhnQxWAVYikCHcieRQiy,169160
0.357,0.668,-8.444,0.0479,0.362,1.37e-06,0.727,0.407,139.986,6s2wpWPFPAgKg2LXxi1Oee,267600
0.677,0.353,-15.636,0.0716,0.814,0.0,0.0904,0.777,84.535,0Xrev0e2wVRSkq84SJiEMg,65347
0.602,0.744,-8.409,0.0335,0.00202,0.112,0.168,0.779,124.671,73gbEonI6EtiPiqxcsN8DL,728107
0.721,0.701,-5.941,0.0306,0.000927,0.026,0.234,0.892,130.091,260Ub1Yuj4CobdISTOBvM9,140080
0.48,0.87,-4.792,0.0362,0.00438,0.00603,0.0826,0.584,161.953,5rF6YUIlgiat22OT1lWspJ,297933
0.723,0.604,-6.254,0.0319,0.179,0.000463,0.0939,0.562,111.497,4rf0IVQDFjr27T4sgah5Pf,240880
0.728,0.82,-6.198,0.031,0.00898,0.000216,0.176,0.652,124.001,6Ql7rNuoP90aIdgwQkPYBP,164577
0.665,0.684,-7.049,0.106,0.247,0.0,0.0636,0.927,73.986,4jYt1pQqg2mIZmY4FWCZEM,149538
0.811,0.452,-8.676,0.115,0.162,0.00305,0.12,0.556,121.058,0BWBqb5XxraObLopqskk6D,199006
0.636,0.788,-9.177,0.0432,0.0897,0.0,0.286,0.701,125.0,4ofr8ORQ9w1QuxGLBwRiQk,162608
0.777,0.527,-7.195,0.0291,0.126,1.19e-05,0.09,0.753,105.017,2y0zJlae50VyzO7NCrQe06,159755
0.632,0.861,-3.472,0.0365,0.0766,0.0,0.327,0.714,108.004,71qr4SoRZ61SKxhH4XhAqP,217137
0.695,0.923,-3.93,0.0522,0.0425,0.0469,0.116,0.551,108.014,64dLd6rVqDLtkXFYrEUHIU,215150
0.551,0.814,-3.683,0.0425,0.00089,1.16e-06,0.18,0.469,130.971,6CltzquypraYIlWFp48m1O,237987
0.694,0.874,-5.988,0.0413,0.0367,0.0963,0.955,0.877,130.007,2ezQq2qWhGO6J6q5JwC50d,182040
0.79,0.744,-7.033,0.0294,0.287,0.000934,0.0909,0.798,123.984,0eZmBWVC1HYayrP2fqQ7nu,174348
0.684,0.749,-6.565,0.06,0.00135,0.111,0.141,0.935,160.021,7iqAuZe5yS0suLQcFfVK39,196905
0.632,0.372,-12.723,0.0403,0.53,0.806,0.117,0.278,81.012,1CM16VHSXw4CcvZUPsa8CU,203500
0.596,0.807,-7.893,0.028,0.000132,0.264,0.312,0.288,117.016,3nClCcBmn9NnrRQkQTkx1J,219893
0.733,0.728,-6.585,0.0541,0.464,5.5e-06,0.158,0.688,117.934,0ULtZkQAnZEgGVRKFcMTe0,175529
0.631,0.792,-4.364,0.0427,0.23,0.000317,0.0756,0.462,82.901,403vzOZN0tETDpvFipkNIL,247493
0.887,0.538,-6.071,0.136,0.35,0.365,0.0824,0.805,99.985,0Y8OIyvMvyTpEUhfLupDoh,193165
0.74,0.503,-11.347,0.0522,0.0898,0.0665,0.118,0.548,118.026,2zR85boqjMOKPygjdDbGbC,250521
0.514,0.755,-8.455,0.03,0.354,0.0664,0.144,0.599,77.415,3pYB28IRzhtR5cHXLINchp,244187
0.557,0.863,-5.321,0.0391,0.104,0.0,0.697,0.373,105.362,3A0cAzFKPefBCz7Z02UnnO,187587
0.671,0.736,-6.705,0.0344,0.0547,0.00381,0.111,0.89,141.967,4JvFNFTjEtZyEzh8w0YzHF,246707
0.657,0.879,-4.91,0.0741,0.0688,0.776,0.0799,0.901,106.016,6VS4OTcpylKl984tzFYC11,220726
0.741,0.726,-5.844,0.0417,0.235,1.37e-05,0.101,0.768,140.003,5M306C6g4kpkzDXGfzjUgC,167333
0.812,0.942,-3.991,0.057,0.15,0.0573,0.0676,0.864,126.004,2aQW9lirSUq2DXAKooSFdr,158400
0.66,0.768,-3.945,0.0266,0.000903,2.09e-05,0.326,0.77,120.03,3kcX1eNaWhs3uqgwpRWgID,222313
0.678,0.805,-3.033,0.0473,0.00196,0.0,0.13,0.834,120.077,5zRxPWBznEa5HAc3TQbQMb,163988
0.915,0.408,-10.705,0.0868,0.0796,0.158,0.218,0.6,102.02,00mO8JKk2wQ7VqdPcY1r4O,208805
0.692,0.708,-7.2,0.037,0.478,0.00051,0.0706,0.964,87.985,26ka7pzhIonUoQFYjB6PbG,219336
0.594,0.923,-4.866,0.0425,0.00649,0.00219,0.168,0.807,114.068,4iz5NGjt9CccLwTvp3sNT1,197812
0.583,0.408,-12.924,0.0263,0.927,0.938,0.1,0.358,95.001,6HEJavNON4wd0cy1Hp6KV2,181800
0.854,0.674,-7.32,0.0597,0.345,9.82e-05,0.12,0.729,109.958,4hoNqOv7FRMefk6yC83yqP,200391
0.434,0.348,-10.593,0.0302,0.879,0.795,0.722,0.225,164.64,3bylizl2h9xMjnP8fRKrdz,197933
0.569,0.76,-5.507,0.0294,0.317,0.29,0.274,0.393,122.972,6fGNYNyM6PL9qE6kkFaW49,288283
0.778,0.674,-8.119,0.035,0.0931,1.06e-05,0.177,0.795,123.981,1DHXKDRugToFO7ak3nA06L,225014
0.482,0.866,-4.534,0.0293,0.000368,0.116,0.247,0.372,147.994,5gEni4dmBqme8fyPcyWYiK,187364
0.685,0.92,-5.14,0.0624,0.00362,0.00235,0.0749,0.905,140.007,7kdUWeOvx77ryAireHCWgx,196560
0.714,0.947,-4.539,0.041,0.016,0.000887,0.177,0.89,114.507,7jtdG988aYR7IkFObSWfJe,221135
0.63,0.459,-8.766,0.0286,0.281,1.38e-05,0.134,0.617,87.008,5BJClY9W1julZmgjWaNFb3,184693
0.508,0.854,-4.454,0.0562,0.000108,0.00704,0.433,0.743,170.019,3KOk4G26hi8f8kOJF3iZTa,155000
0.752,0.48,-9.921,0.0447,0.625,0.0256,0.0943,0.655,102.018,6XdxQd4EFvYOvWYqr1KXm3,236168
0.752,0.445,-5.771,0.046,0.415,0.00651,0.115,0.729,113.995,6QKC7DcD9RcR3coic9d2oD,175560
0.606,0.584,-7.94,0.0305,0.0108,0.00187,0.0952,0.776,94.874,5ndSLoHMt298BYsru2seYK,163649
0.627,0.806,-6.153,0.0379,0.0586,0.0504,0.556,0.413,114.022,18yegkWg1YLPFCgif8XfaE,188694
0.586,0.761,-8.952,0.0431,0.0161,0.839,0.103,0.393,122.02,5BiNNRfucEIJ62KyjDP81B,214827
0.611,0.605,-7.344,0.119,0.699,3.81e-06,0.0921,0.62,118.005,77R5bq7AvzIevi8wicB3Oz,279137
0.72,0.753,-5.827,0.101,0.118,0.54,0.232,0.489,178.162,4F1X6kheQGisKEWtRcJg5S,129600
0.647,0.783,-5.229,0.0344,0.0132,0.019,0.0896,0.8,124.108,12pXH0mid48V0vN0ykfBG5,201994
0.705,0.782,-6.284,0.0377,0.672,0.00496,0.138,0.963,90.997,5P1eorfAD2voGnX7ZbuvFz,237533
0.895,0.49,-8.458,0.0451,0.383,5.69e-06,0.0661,0.781,115.07,5oXj6bEvSt0piiMFZc8gpE,182936
0.58,0.915,-4.588,0.0316,0.00663,2.12e-06,0.375,0.686,138.005,2JUXU13VveY6JMvPgpRJJZ,203828
0.684,0.813,-4.562,0.0442,0.00836,0.0392,0.0634,0.79,123.038,6FtfZdMiuUX3CdGMhAZmlJ,266614
0.614,0.621,-4.839,0.053,0.00894,1.06e-06,0.084,0.796,150.128,1RPtMkfP5TfnlylnW6LIDd,195982
0.875,0.483,-9.275,0.0917,0.199,0.0112,0.151,0.443,105.023,59eGr21mOIQP3rcodg2IfL,232447
0.78,0.845,-4.896,0.082,0.244,0.000573,0.0729,0.629,96.957,38rsZocqoP4YvSzEtL0kaE,236120
0.529,0.844,-6.445,0.0399,0.00746,5.99e-06,0.173,0.665,109.986,5PiY6q31Ps3st88R3wNLhE,215493
0.577,0.638,-6.459,0.0313,0.131,0.0,0.333,0.478,88.014,6HSEHDSU9XmdxheOyQBn1I,192110
0.785,0.789,-6.868,0.0388,0.112,0.000688,0.0815,0.529,113.994,6bDu7PiUOUuXrviwss6aJD,225467
0.668,0.525,-9.485,0.0859,0.625,0.0227,0.106,0.41,74.412,1Wi0vXVg2cAXmfkrHwoQx4,336507
0.806,0.519,-11.925,0.0374,0.299,0.794,0.117,0.723,130.017,3UCg61B7K1MYvxhIrR83jf,185077
0.774,0.461,-8.149,0.0295,0.482,7.95e-05,0.0829,0.759,106.012,6pPQ49LVCxxxjxJArSvdxl,178240
0.743,0.644,-10.437,0.0376,0.112,0.262,0.149,0.888,119.043,32QjoM6mbNCEFxS8OYiPYB,174725
0.911,0.506,-5.098,0.0526,0.00857,0.00856,0.113,0.859,116.979,5QMfuFrKuULYDpWJo0bbeo,216627
0.849,0.552,-7.617,0.0365,0.464,5.54e-05,0.082,0.747,111.989,63R67smkvrZ1kgo6U0DcIN,149000
0.495,0.748,-8.037,0.0273,0.0219,0.00281,0.128,0.604,81.012,7gUZ9qbIkjSPsiMKceCt9N,128704
0.755,0.771,-7.138,0.0415,0.0655,0.00236,0.0608,0.692,121.984,0Xct3eGoj7gMnxTdnimiJN,209960
0.613,0.868,-5.016,0.0466,0.057,0.000702,0.18,0.571,121.972,09RYDCoPd0hiw5RS1gEK8i,262798
0.565,0.76,-5.73,0.0267,0.00458,0.0096,0.465,0.637,146.024,0Bp4SOUzsTyk5PNEeu4GWJ,183836
0.545,0.507,-12.187,0.0484,0.165,0.00187,0.272,0.26,155.967,0KohaUnLZU0PNJC3RZYDZ0,170504
0.605,0.681,-6.416,0.0469,0.00109,3.73e-06,0.221,0.62,157.99,1PYXkGTAy509qlSFvwkjTe,181800
0.623,0.733,-7.005,0.0382,0.0154,0.203,0.0689,0.489,130.001,3bmhQ0lxeJeLDe8ElVLOND,213419
0.729,0.628,-5.127,0.0323,0.0896,0.0303,0.0956,0.826,110.011,0VrdF2Q4bSf5DWCnEPii0P,234493
0.688,0.695,-10.024,0.0356,0.0866,0.17,0.131,0.409,112.032,3gGj1ynPVe2ILz7KATe2pC,212751
0.469,0.804,-6.455,0.03,0.000304,0.000458,0.0934,0.456,157.973,7G0fMQbOYXyibnCycy4x87,200527
0.731,0.654,-5.471,0.131,0.15,0.0,0.108,0.619,82.522,7sDwxV8qrVNdxvljSkjp0n,154452
0.611,0.737,-5.552,0.0314,0.000395,0.0436,0.187,0.486,119.994,1gib2zY48RjxVCXcpKuwPW,152584
0.938,0.485,-10.347,0.0723,0.493,0.0193,0.16,0.567,120.017,4fBdT1O7ZjTdLmMwAB4rgg,159455
0.571,0.871,-4.247,0.0547,0.057,0.000179,0.246,0.82,92.212,4BenuknMGlePyfb7VcJinW,202080
0.646,0.839,-6.511,0.0479,0.202,0.0166,0.0703,0.841,172.01,0weXGUBLk52zIbgMbP043L,195653
0.749,0.858,-4.15,0.0298,0.0604,0.000144,0.0961,0.781,115.078,0dBDy91oZQOe4fnpQlhgID,163328
0.812,0.493,-8.453,0.0342,0.0385,0.0646,0.0974,0.785,126.023,2mkjdGgwSprfQNVoX7N92q,206291
0.775,0.453,-8.345,0.08,0.706,9.29e-06,0.0938,0.625,125.009,3S81BVFGfJZ0bpX3Fthr4P,161960
0.709,0.72,-4.96,0.0333,0.104,6.97e-06,0.0647,0.757,131.007,0xfUruKo8PubvGKs9hVN7b,191170
0.546,0.704,-7.358,0.136,0.215,1.93e-05,0.164,0.672,167.987,1zIqRF5cnIkUnrKwIbFxUc,191500
0.802,0.565,-7.588,0.0289,0.217,0.0476,0.057,0.93,112.001,4BRx9dbjHmxUGRZAhQta3d,228093
0.776,0.46,-7.235,0.0387,0.659,3.78e-06,0.178,0.644,90.005,1U2Oezr82LbYOcXanHxyty,193013
0.748,0.473,-7.181,0.0379,0.097,2.54e-06,0.087,0.336,67.502,0mesXBMiwhSsFjUJNe9k1T,238937
0.636,0.723,-9.847,0.0324,0.0261,0.106,0.121,0.264,118.006,2kMLIAMcNDoVLfQj5oDMAQ,277480
0.944,0.412,-11.332,0.0482,0.355,0.227,0.0933,0.954,131.021,2D1o2C2nvGH7LonIVKPKCQ,172254
0.586,0.74,-6.132,0.0398,0.311,0.000353,0.0878,0.473,145.871,00FRYCC99BHS1ewIqteTwh,191297
0.965,0.579,-5.54,0.0373,0.353,0.00147,0.317,0.782,111.036,4EZMIxbJgUQnz6ZhW9924G,198511
0.587,0.949,-4.182,0.122,0.00939,0.00268,0.413,0.942,106.209,0LyCSWeijWECQa0rbB35V2,274716
0.705,0.765,-8.246,0.0772,0.304,0.000766,0.138,0.714,101.988,56b4sQ1Sxi3ox5CoCmcp49,268235
0.688,0.615,-7.405,0.0391,0.00895,0.169,0.117,0.767,143.991,0NfRaEBCHoEmwNDrpmtGoP,205417
0.604,0.824,-5.736,0.0268,0.00018,4.48e-05,0.101,0.884,103.662,2cIwyQwWNhyDNY3pn6xjKF,169605
0.475,0.891,-6.048,0.0379,0.0204,0.00383,0.278,0.678,143.522,2xEtiBJ85GNhC3h3JNV4ET,173240
0.728,0.753,-5.09,0.0386,0.0168,0.0,0.125,0.829,101.053,4RHnFylLAjQXPHIuZZE1bx,184707
0.69,0.595,-12.155,0.0341,0.123,0.0244,0.216,0.62,132.004,3rTITC0IGJXJJGn3KcFUip,215679
